age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
21,3,199915,15,10,4,7,3,4,0,0,0,40,38,0
43,3,269015,11,9,2,6,0,2,1,0,0,40,10,1
36,3,255454,11,9,4,2,3,2,1,0,0,30,38,0
28,3,107389,11,9,4,3,3,4,1,0,0,32,38,0
31,3,231569,9,13,4,11,1,2,0,0,0,50,38,0
20,3,186830,11,9,4,13,2,2,1,0,0,45,38,0
17,3,286960,1,7,4,9,3,4,1,0,0,40,38,0
23,3,235894,1,7,2,3,0,4,1,0,0,55,38,0
48,1,383384,11,9,2,2,0,4,1,0,0,60,38,0
59,3,121912,15,10,2,3,0,4,1,0,0,40,38,1
44,5,35166,9,13,2,4,0,4,1,0,0,90,38,0
36,3,199501,15,10,0,3,4,2,0,0,0,38,38,0
66,4,249043,9,13,2,11,0,4,1,5556,0,26,38,1
40,5,162312,11,9,2,2,0,1,1,0,0,66,34,0
34,-1,146589,11,9,4,-1,4,2,0,0,0,40,38,0
37,3,138940,1,7,2,2,0,4,1,0,0,40,38,0
21,3,170302,11,9,4,4,2,4,1,0,0,50,38,0
41,-1,129155,1,7,6,-1,2,2,0,0,0,40,38,0
29,4,190450,11,9,2,11,0,1,1,0,0,40,10,0
20,-1,346341,15,10,4,-1,1,4,0,0,0,35,38,0
18,6,30687,15,10,4,0,3,4,1,0,0,10,38,0
59,3,233312,15,10,2,2,0,4,1,0,0,40,38,1
43,0,92775,8,11,0,2,1,4,1,0,0,40,38,0
41,1,177599,9,13,0,9,4,4,0,0,0,35,38,0
23,3,238831,15,10,4,0,3,4,1,0,0,40,38,0
51,3,204304,15,10,0,3,1,4,0,0,0,50,38,1
42,3,236110,4,3,3,2,1,4,1,0,0,40,32,0
50,3,169646,9,13,5,9,4,1,0,0,0,40,29,0
45,6,271962,9,13,0,10,1,4,0,0,0,40,38,0
45,5,149640,14,15,4,9,1,4,1,0,0,30,38,1
38,3,320305,5,4,2,0,0,4,1,0,0,40,38,0
27,3,147951,11,9,4,6,2,4,1,0,0,1,38,0
43,4,48087,11,9,2,2,0,4,1,0,0,40,38,0
18,3,169652,1,7,4,7,3,4,0,0,0,12,38,0
24,3,73514,15,10,4,11,1,1,0,0,0,50,29,0
42,3,261929,9,13,2,3,0,4,1,7688,0,40,38,1
38,3,173968,11,9,2,2,0,4,1,0,0,45,38,0
47,4,483596,11,9,2,3,0,4,1,2885,0,32,38,0
56,6,153451,15,10,0,0,1,4,0,0,0,35,38,0
43,3,129853,0,6,4,6,1,2,1,0,0,40,38,0
63,3,172740,15,10,2,9,0,4,1,0,0,40,38,0
48,6,170142,12,14,0,9,1,4,1,0,0,40,38,1
35,-1,98080,14,15,4,-1,1,1,1,4787,0,45,23,1
39,3,370795,11,9,4,0,4,2,0,0,0,40,38,0
64,3,210082,11,9,6,0,1,4,0,0,0,40,38,0
23,-1,302836,7,12,2,-1,0,4,1,0,0,40,7,0
32,6,104509,11,9,0,7,1,4,0,0,0,25,38,0
45,0,207107,7,12,0,0,4,1,1,0,2080,40,29,0
40,6,141583,15,10,0,0,4,2,0,0,0,35,38,0
34,3,80933,11,9,2,2,0,4,1,0,1672,40,38,0
44,3,89172,9,13,2,2,0,4,1,0,0,50,38,1
48,4,250674,8,11,2,2,0,4,1,0,0,60,38,0
37,3,212465,11,9,2,2,0,4,1,0,0,40,38,0
44,3,125461,12,14,2,3,0,4,1,0,0,35,38,1
36,3,128516,11,9,2,0,5,4,0,0,0,40,38,1
36,3,247936,11,9,2,7,5,1,0,0,0,2,35,0
36,3,261241,11,9,2,6,0,4,1,0,0,50,38,1
36,0,128884,11,9,0,0,1,4,0,0,0,48,38,0
36,-1,139770,15,10,0,-1,3,4,0,0,0,32,38,0
34,3,191856,15,10,2,3,5,4,0,7298,0,40,38,1
17,3,206010,2,8,4,7,3,4,0,0,0,8,38,0
74,0,181508,11,9,6,7,1,4,1,0,0,17,38,0
24,3,233856,11,9,4,6,2,2,1,0,0,45,38,0
24,3,200819,2,8,4,11,1,4,1,0,0,40,38,0
59,3,127728,15,10,2,12,0,4,1,0,0,40,38,1
19,3,333953,2,8,4,7,2,4,0,0,0,30,38,0
23,3,268525,11,9,2,6,0,4,1,0,0,48,38,0
48,-1,266337,11,9,2,-1,0,4,1,0,0,40,38,0
48,3,143299,11,9,4,6,1,2,1,0,0,40,38,0
28,3,330466,9,13,4,9,1,1,1,0,0,40,16,0
51,3,106819,5,4,4,5,3,4,1,0,0,19,38,0
38,3,51100,9,13,0,3,1,4,1,3325,0,40,38,0
25,3,194342,11,9,4,6,3,4,1,0,0,40,38,0
39,1,229651,9,13,2,9,0,4,1,0,0,50,38,1
27,3,139209,11,9,4,6,4,2,0,0,0,40,38,0
40,3,29841,9,13,2,0,5,4,0,0,0,40,38,0
35,3,328301,7,12,1,0,5,4,0,0,0,40,38,0
47,4,248145,4,3,2,13,0,4,1,0,0,50,4,0
27,3,114967,9,13,4,11,3,4,1,0,0,40,38,0
48,3,118889,11,9,2,11,0,4,1,2885,0,15,38,0
27,1,123773,7,12,4,0,4,2,0,0,0,40,38,0
22,3,243923,11,9,2,13,2,4,1,0,0,80,38,0
55,3,171015,15,10,4,0,3,4,0,0,0,36,38,0
21,3,231160,15,10,4,7,3,4,1,0,0,25,38,0
42,3,208875,15,10,2,3,5,4,0,0,0,40,7,1
39,3,89508,9,13,2,11,0,4,1,0,0,40,38,0
46,3,121124,7,12,2,3,0,4,1,15024,0,50,38,1
45,3,144579,9,13,2,9,0,4,1,0,0,40,38,1
29,3,261725,9,13,4,0,1,4,0,0,0,35,38,0
41,4,32016,11,9,2,11,0,4,1,0,0,62,38,0
33,-1,152875,9,13,2,-1,5,1,0,0,0,40,2,0
58,3,81038,15,10,2,11,0,4,1,0,0,12,38,0
56,3,110003,12,14,2,9,0,4,1,0,0,40,38,1
44,3,194049,15,10,0,7,4,2,0,0,0,35,38,0
54,3,117674,12,14,2,9,0,4,1,0,0,40,38,1
28,3,114158,9,13,4,9,3,4,0,0,0,15,38,0
78,-1,135839,11,9,6,-1,1,4,0,1086,0,20,38,0
26,3,189590,9,13,4,3,1,4,1,0,0,40,38,0
45,3,238567,9,13,2,3,0,4,1,0,0,40,8,1
47,-1,308242,11,9,2,-1,0,4,1,0,0,40,38,0
23,1,430828,15,10,5,3,4,2,1,0,0,40,38,0
56,3,117872,8,11,2,2,0,2,1,0,0,40,38,1
21,3,161415,15,10,4,2,1,4,1,0,0,50,38,0
27,1,163862,11,9,2,13,0,4,1,0,0,60,38,0
21,3,231866,11,9,4,4,3,4,1,0,0,65,38,0
30,3,236993,15,10,4,0,4,4,0,0,0,30,38,0
36,3,137314,8,11,4,12,1,4,1,0,0,45,38,0
49,3,177211,9,13,2,3,0,4,1,0,0,50,38,1
44,3,297991,7,12,4,3,1,1,0,0,0,50,38,0
39,1,357173,7,12,0,9,1,4,1,0,0,59,38,0
38,3,34173,9,13,4,11,4,4,0,0,0,45,38,0
31,3,117816,5,4,0,5,2,4,1,0,0,70,38,0
52,3,145879,15,10,2,11,0,4,1,0,0,65,38,0
51,3,87205,9,13,0,9,4,4,0,0,0,55,8,0
41,5,100800,12,14,2,3,0,4,1,7298,0,70,38,1
67,-1,37170,5,4,0,-1,1,4,1,0,0,3,38,0
59,3,159048,11,9,0,7,1,4,0,0,0,40,38,0
20,-1,183083,15,10,4,-1,3,4,0,0,0,20,38,0
36,3,448337,11,9,5,11,4,2,0,0,0,40,38,0
21,3,27049,15,10,4,11,3,4,0,0,0,20,38,0
43,3,48882,11,9,0,0,2,4,0,0,0,40,38,0
29,3,176037,8,11,0,12,1,2,1,14344,0,40,38,1
59,3,96840,11,9,0,7,4,4,0,0,0,40,38,0
53,3,288020,9,13,2,9,0,1,1,0,0,40,23,0
26,3,173927,8,11,4,9,3,3,0,0,0,60,22,0
31,3,149507,8,11,2,2,0,4,1,3464,0,38,38,0
21,3,177711,11,9,4,13,3,2,1,0,0,40,38,0
61,3,183355,11,9,2,0,0,4,1,0,0,40,38,1
28,3,119793,9,13,4,11,1,4,1,0,0,40,38,0
32,3,295117,9,13,2,3,0,2,1,0,0,40,8,1
48,5,209146,11,9,2,13,0,4,1,0,0,60,38,0
28,3,59335,9,13,2,0,2,4,0,0,0,15,38,0
25,1,348986,11,9,4,5,2,2,1,0,0,40,38,0
45,3,179428,15,10,2,13,0,4,1,0,0,55,38,0
25,3,123586,15,10,4,0,4,3,1,0,0,40,38,0
45,1,236586,12,14,2,9,0,4,1,7688,0,55,38,1
18,3,32244,1,7,4,5,3,4,1,594,0,30,38,0
38,0,207066,11,9,2,3,0,4,1,0,0,42,38,1
61,3,119986,12,14,2,9,0,4,1,0,0,40,-1,1
20,3,147884,11,9,4,0,3,4,0,0,0,40,38,0
28,1,251854,15,10,4,0,4,2,0,0,0,40,38,0
33,4,155781,15,10,2,2,0,4,1,0,0,60,-1,0
39,3,258102,15,10,2,5,0,4,1,0,0,50,38,0
20,3,176321,2,8,4,0,3,4,0,0,0,40,25,0
42,3,284758,11,9,0,3,4,4,0,0,0,40,38,0
23,3,87867,11,9,4,11,3,4,1,0,0,35,38,0
31,3,118161,11,9,2,7,0,4,1,0,0,40,38,0
36,3,408229,9,13,4,9,1,4,0,0,0,32,38,0
28,3,388112,3,2,4,4,4,4,1,0,0,77,25,0
33,3,62155,15,10,4,11,1,2,1,0,0,35,38,0
20,-1,117789,15,10,4,-1,3,4,0,0,0,40,38,0
49,-1,481987,11,9,2,-1,0,4,1,0,0,60,38,0
27,3,209472,9,13,4,3,1,4,1,0,0,50,38,0
28,3,167336,15,10,4,3,1,4,0,10520,0,40,38,1
57,3,180920,0,6,2,2,0,4,1,0,0,43,38,0
47,3,264052,9,13,2,3,0,4,1,15024,0,50,38,1
54,3,194580,8,11,2,11,0,4,1,0,0,50,38,0
25,1,295289,11,9,4,9,3,2,0,0,0,40,38,0
32,3,193042,9,13,2,11,0,4,1,0,0,44,38,0
49,3,40666,15,10,2,4,0,4,1,0,0,50,38,0
18,3,283342,1,7,4,7,2,2,1,0,0,20,38,0
22,3,73203,11,9,4,0,3,4,0,0,0,40,38,0
74,6,117017,15,10,5,11,1,4,1,0,0,16,38,0
55,3,89182,2,8,0,6,1,4,0,0,0,40,21,0
37,3,259882,8,11,4,11,4,2,0,0,0,6,38,0
31,6,157673,11,9,2,4,0,4,1,0,0,40,38,0
29,3,353352,8,11,4,2,2,4,1,0,0,40,38,0
71,3,138145,6,5,2,7,0,4,1,0,0,40,38,0
19,3,418176,11,9,4,3,1,2,1,0,0,32,38,0
61,6,199495,2,8,2,2,0,4,1,0,0,40,38,0
34,3,40067,15,10,2,2,0,4,1,0,0,40,38,0
39,1,327435,11,9,0,2,4,4,0,0,0,40,38,0
29,3,184806,14,15,4,9,2,4,1,0,0,50,38,0
24,6,324637,15,10,4,7,1,4,1,0,0,40,38,0
34,3,203488,11,9,4,2,1,4,1,0,0,40,38,0
22,3,62507,9,13,4,9,3,4,0,0,0,40,38,0
47,3,155489,11,9,2,13,0,4,1,7688,0,55,38,1
65,-1,195733,15,10,2,-1,0,4,1,0,0,30,38,1
46,0,308077,14,15,5,9,4,4,0,0,0,40,10,1
34,6,221966,9,13,4,9,1,4,1,0,0,45,38,0
23,3,174413,9,13,4,3,1,4,0,0,0,40,38,0
70,-1,149040,11,9,6,-1,1,4,0,2964,0,12,38,0
36,4,77146,9,13,2,11,0,4,1,15024,0,45,38,1
43,4,196945,11,9,2,7,0,1,1,0,0,78,36,0
39,4,241153,12,14,2,3,0,4,1,0,0,50,38,0
22,3,109482,15,10,4,9,3,4,1,0,0,98,38,0
54,3,235693,1,7,0,0,1,4,1,0,0,40,38,1
31,3,407930,5,4,2,5,0,4,1,0,0,40,38,0
40,1,26929,12,14,4,9,1,4,0,0,0,40,38,0
22,3,191342,9,13,4,11,3,1,1,0,0,50,35,0
44,3,83508,14,15,0,9,1,4,0,2354,0,99,38,0
19,-1,113915,11,9,4,-1,3,2,1,0,0,10,38,0
33,3,388741,15,10,4,0,4,3,0,0,0,38,38,0
20,3,227943,11,9,4,5,3,4,1,0,0,45,38,0
38,3,318610,15,10,0,0,4,2,0,0,0,40,38,0
47,1,149700,12,14,2,9,0,4,1,15024,0,35,38,1
28,3,154863,9,13,4,0,3,2,1,0,0,35,38,0
41,3,74775,9,13,2,7,0,1,1,0,0,30,39,0
27,3,180758,15,10,2,5,0,4,1,0,0,30,38,0
40,5,171615,15,10,4,2,1,4,1,0,0,35,38,1
42,5,101709,8,11,2,2,0,1,1,2885,0,40,38,0
18,3,343059,15,10,4,11,3,4,0,0,0,40,38,0
24,3,388885,11,9,4,6,1,4,1,0,0,48,38,0
60,3,174486,11,9,6,6,1,4,0,0,0,40,38,0
54,3,169182,11,9,5,0,4,4,0,0,0,38,32,0
41,3,188307,11,9,0,2,4,4,0,0,0,40,38,0
72,5,284120,15,10,2,11,0,4,1,0,0,40,38,0
42,3,89073,11,9,2,9,0,4,1,0,0,48,38,0
58,3,312131,12,14,2,11,0,4,1,0,0,40,38,0
35,3,140564,9,13,2,11,0,4,1,0,0,40,38,1
39,3,147548,11,9,2,2,0,4,1,0,0,40,38,0
50,3,128798,9,13,2,12,0,4,1,0,0,40,38,1
53,3,121441,15,10,2,11,0,4,1,0,0,55,38,0
49,3,44434,15,10,0,12,2,4,1,0,0,35,38,0
47,3,83046,9,13,4,3,1,4,1,0,0,40,38,0
53,3,239284,11,9,0,0,4,4,0,0,0,40,38,0
20,3,132053,15,10,4,9,3,4,0,0,0,2,38,0
37,3,271767,9,13,4,3,1,4,1,0,0,48,38,1
19,3,183532,15,10,4,5,3,4,1,0,0,25,38,0
38,3,187847,8,11,2,3,0,4,1,0,0,50,38,1
51,3,182944,11,9,6,12,4,2,0,0,0,40,38,0
28,3,130856,9,13,2,9,0,4,1,0,0,40,38,1
77,1,144608,11,9,2,3,0,4,1,0,0,6,38,0
42,4,130126,9,13,2,9,0,4,1,0,1977,40,38,1
28,4,146042,11,9,2,2,0,4,1,0,0,50,38,0
61,3,355645,11,9,2,11,0,2,1,0,0,40,38,0
35,5,190895,9,13,0,3,1,4,1,0,0,25,38,0
48,4,138370,12,14,3,11,1,1,1,0,0,50,18,0
33,0,122220,15,10,2,3,5,2,0,0,0,40,38,1
25,3,101812,8,11,2,11,0,4,1,0,0,41,38,0
33,3,222654,9,13,4,9,1,4,1,0,0,40,38,0
49,3,184986,11,9,0,7,1,4,0,0,0,40,38,0
40,1,179580,11,9,2,0,5,4,0,0,0,40,38,0
47,3,103757,7,12,2,2,0,4,1,0,0,40,38,0
47,1,166863,11,9,2,3,0,4,1,0,0,40,38,1
57,4,159028,14,15,2,9,0,4,1,99999,0,60,38,1
61,5,268797,11,9,2,7,5,2,0,0,0,17,38,0
21,3,197387,11,9,4,5,3,4,1,0,0,20,38,0
33,1,27959,11,9,4,7,4,0,1,0,0,40,38,0
34,3,183811,15,10,4,5,1,4,1,0,0,40,38,0
20,-1,206671,15,10,4,-1,3,4,1,1055,0,50,38,0
33,3,175697,9,13,2,3,0,4,1,15024,0,60,38,1
50,3,21095,15,10,0,7,4,1,1,0,0,40,29,0
55,3,305759,11,9,0,7,1,4,1,0,0,40,-1,0
24,0,127185,7,12,2,3,5,4,0,0,0,40,38,0
24,3,112459,12,14,4,9,1,4,0,0,0,45,38,0
51,5,118259,11,9,2,2,0,4,1,3137,0,60,38,0
31,3,59083,15,10,2,7,0,4,1,0,1672,50,38,0
28,3,201954,7,12,4,3,1,4,1,0,0,65,38,1
32,3,116677,11,9,2,2,0,4,1,0,0,40,38,0
28,3,174327,11,9,2,6,0,4,1,0,0,50,38,0
25,3,36984,9,13,4,9,1,4,0,0,0,50,38,0
66,-1,107744,15,10,2,-1,0,4,1,0,0,40,38,0
35,3,376455,15,10,2,3,0,4,1,15024,0,60,38,1
26,3,176729,9,13,4,2,1,4,1,0,0,45,38,1
35,3,33975,12,14,4,9,1,4,1,0,0,45,38,1
36,3,226947,9,13,2,9,0,4,1,0,0,40,38,1
21,3,213341,1,7,3,5,3,4,1,0,1762,40,5,0
18,3,162840,2,8,4,11,3,4,0,0,0,20,38,0
36,3,172104,14,15,4,9,1,3,1,0,0,40,18,1
27,3,225291,15,10,4,0,1,4,0,0,0,40,38,0
20,3,291979,11,9,2,11,2,4,1,0,0,20,38,0
62,5,182998,5,4,2,2,0,4,1,0,0,10,38,0
46,5,197836,11,9,2,4,0,4,1,0,1672,50,38,0
45,5,67716,15,10,2,3,0,4,1,0,0,60,38,0
48,4,238966,15,10,0,3,1,4,1,0,0,40,38,0
24,3,183751,1,7,2,2,0,4,1,0,0,65,38,0
29,3,278637,9,13,2,11,0,4,1,3103,0,45,38,1
43,3,69758,7,12,2,12,0,1,1,0,0,40,38,0
50,3,171852,9,13,5,9,3,3,0,0,0,40,38,0
19,3,225294,11,9,4,7,3,2,0,0,0,40,38,0
56,3,195668,0,6,2,7,0,4,1,0,0,35,4,1
54,3,421561,15,10,2,9,0,4,1,0,0,40,38,1
45,3,81132,15,10,2,2,2,1,1,0,0,40,29,0
25,3,187540,15,10,4,2,1,4,1,0,0,40,38,0
29,3,38353,11,9,2,2,0,4,1,0,0,45,38,0
25,3,262978,15,10,4,11,1,4,1,0,0,30,38,0
21,3,27162,15,10,4,7,3,4,0,0,0,16,38,0
41,3,317539,15,10,2,2,0,2,1,0,0,40,38,0
37,3,186434,11,9,2,7,0,2,1,0,0,40,38,1
67,4,81413,11,9,2,13,0,4,1,0,0,40,38,0
30,3,175931,11,9,2,2,0,4,1,0,0,40,38,0
51,3,153870,11,9,2,12,0,4,1,0,0,40,38,1
35,3,239755,15,10,4,11,4,4,1,0,0,50,38,0
18,3,141918,11,9,4,5,3,4,1,0,0,22,38,0
56,3,367200,11,9,0,2,2,4,1,0,0,40,38,0
47,1,36169,12,14,2,9,0,4,1,0,0,60,38,1
28,3,171133,8,11,4,0,3,4,0,0,0,40,38,0
42,1,213019,12,14,4,9,1,4,0,0,0,40,38,1
49,3,147002,11,9,4,2,4,4,0,0,0,40,32,0
26,3,32276,11,9,4,4,1,4,1,0,0,40,38,0
35,3,196491,9,13,4,11,1,4,1,0,0,50,38,0
22,1,244408,15,10,4,0,1,1,0,0,0,40,39,0
60,5,376973,11,9,2,2,0,4,1,0,0,42,38,1
24,3,238917,4,3,4,2,4,4,1,0,0,40,7,0
24,3,106085,11,9,4,7,3,2,1,0,1721,30,38,0
41,3,35166,14,15,2,9,0,4,1,15024,0,50,38,1
17,3,220384,1,7,4,0,3,4,1,0,0,15,38,0
17,3,147339,0,6,4,9,3,3,0,0,0,15,38,0
29,5,169662,11,9,2,2,0,4,1,0,0,40,38,0
51,3,142835,1,7,2,6,0,4,1,0,0,40,38,0
34,3,177733,6,5,5,6,4,4,0,0,0,35,5,0
38,3,187264,11,9,2,3,5,4,0,0,0,55,38,0
34,3,173730,11,9,2,11,0,4,1,0,0,50,38,0
52,5,237868,15,10,4,0,4,4,1,0,0,5,38,0
61,3,716416,15,10,2,11,0,4,1,0,0,44,38,1
35,3,475324,9,13,2,3,0,4,1,0,0,45,38,0
43,3,174325,5,4,2,13,0,2,1,0,0,40,38,0
70,3,170428,9,13,6,9,4,4,0,0,0,20,32,0
17,3,268276,2,8,4,7,3,4,1,0,0,12,38,0
30,3,203488,15,10,4,2,1,4,1,0,0,44,38,0
26,1,197530,12,14,3,9,1,4,0,0,0,40,38,0
44,3,368757,15,10,2,6,0,4,1,0,0,40,38,0
42,3,201732,15,10,2,11,0,4,1,0,0,40,38,1
32,3,90969,8,11,2,13,0,4,1,0,0,45,38,1
58,3,218724,5,4,2,4,0,4,1,0,0,50,38,0
36,6,166606,11,9,2,10,0,4,1,0,0,40,38,0
33,3,169496,9,13,2,3,0,4,1,0,0,50,38,1
51,5,94432,11,9,2,4,0,4,1,0,0,55,38,1
40,6,184018,8,11,2,6,0,4,1,0,0,38,38,1
38,3,262882,11,9,2,6,5,4,0,0,0,40,38,0
37,3,179671,6,5,2,5,0,4,1,0,0,50,38,0
53,3,167651,11,9,2,2,0,4,1,0,0,40,38,1
46,5,177407,11,9,2,11,0,4,1,0,0,50,38,0
52,3,54933,12,14,0,9,3,4,0,0,0,40,38,0
30,3,53285,11,9,2,11,0,4,1,0,0,52,38,1
51,0,36186,9,13,2,9,0,4,1,0,0,40,38,1
35,3,177102,11,9,0,5,4,4,0,0,0,40,38,0
26,3,377754,11,9,4,6,1,4,1,0,0,40,38,0
29,1,95393,11,9,4,7,3,4,1,0,0,20,38,0
53,5,175456,15,10,2,4,0,4,1,0,0,30,38,0
43,3,180599,9,13,5,3,4,4,1,8614,0,40,38,1
35,3,216256,8,11,4,7,1,4,1,0,0,60,38,0
31,3,123273,11,9,4,11,3,2,0,0,0,40,38,0
59,3,354037,14,15,2,13,0,2,1,15024,0,50,38,1
46,3,124071,12,14,6,9,1,4,0,0,0,44,38,0
49,3,225454,7,12,2,9,0,4,1,0,0,45,38,1
51,1,349431,11,9,2,2,0,4,1,4386,0,40,38,1
30,3,130369,8,11,5,9,4,4,0,0,0,40,38,0
52,1,317733,9,13,2,9,0,4,1,7688,0,40,38,1
19,3,213644,11,9,4,6,1,4,1,0,0,40,38,0
19,3,243941,15,10,4,11,3,0,0,0,1721,25,38,0
37,3,116960,9,13,4,9,1,4,1,0,0,45,38,1
50,3,108435,12,14,2,3,0,4,1,99999,0,60,38,1
39,3,379350,0,6,2,2,0,4,1,0,0,40,38,0
47,3,464945,11,9,4,13,1,4,1,0,0,45,38,0
66,-1,112871,1,7,4,-1,1,4,1,0,0,30,38,0
56,3,56331,11,9,4,6,1,4,1,0,0,32,38,0
53,5,162576,5,4,2,12,0,4,1,0,0,99,38,0
48,3,190072,15,10,0,3,1,4,1,0,0,50,38,1
21,3,362589,9,13,4,7,3,4,0,0,0,20,38,0
63,5,298249,9,13,2,11,0,4,1,10605,0,40,38,1
30,5,166961,15,10,2,0,5,4,0,0,0,20,38,1
58,3,298601,6,5,2,6,0,2,1,3781,0,40,38,0
71,3,228806,6,5,0,8,1,2,0,0,0,6,38,0
33,3,67006,0,6,4,6,1,4,0,0,0,45,38,0
39,5,160808,15,10,2,7,0,2,1,0,0,40,38,0
54,3,172962,9,13,0,9,1,4,1,0,1340,40,38,0
21,3,227986,11,9,4,6,4,4,0,0,0,40,38,0
29,3,187073,9,13,4,2,1,4,1,0,0,40,38,0
51,5,291755,5,4,2,3,0,4,1,0,0,42,38,0
63,-1,166425,15,10,6,-1,1,2,0,0,0,24,38,0
49,3,83622,7,12,5,0,1,4,0,2597,0,40,38,0
28,3,152951,11,9,0,5,1,4,1,0,0,40,38,0
32,3,95885,1,7,4,2,1,0,1,13550,0,60,38,1
62,3,170984,15,10,2,2,0,4,1,0,0,45,38,0
34,6,327902,9,13,2,9,0,4,1,0,0,55,38,0
65,3,176796,10,16,6,9,1,4,0,0,0,40,38,0
24,3,304463,15,10,2,2,0,4,1,0,0,65,38,0
43,6,139734,9,13,2,3,0,4,1,15024,0,40,38,1
32,3,175052,11,9,0,0,4,4,0,0,0,40,38,0
25,3,153841,15,10,4,0,3,4,0,0,0,40,38,0
21,-1,170038,15,10,4,-1,3,4,0,0,0,40,38,0
35,3,85399,11,9,4,6,1,4,0,0,0,40,38,0
37,3,103323,7,12,2,11,0,4,1,0,0,40,38,0
36,3,185203,11,9,4,11,1,4,0,0,0,40,38,0
32,3,35595,9,13,4,0,1,4,1,0,0,40,38,0
29,3,285290,1,7,4,7,4,2,0,0,0,40,38,0
41,6,227734,11,9,2,0,0,4,1,3464,0,40,38,0
20,3,157332,15,10,4,0,3,4,0,0,0,25,38,0
67,0,223257,11,9,6,7,4,4,1,0,0,40,38,0
49,3,128736,9,13,4,9,4,4,0,0,0,40,38,0
35,-1,327120,7,12,4,-1,1,4,1,0,0,55,38,0
44,3,227399,8,11,2,3,0,2,1,0,0,40,38,0
27,3,189775,11,9,4,0,1,2,0,0,0,40,38,0
60,3,225014,11,9,0,7,1,4,0,0,0,40,38,0
21,3,502837,11,9,4,6,3,4,0,0,0,40,28,0
25,3,34803,9,13,4,3,3,4,0,0,0,20,38,0
34,3,154874,11,9,4,6,1,4,1,4416,0,30,38,0
33,5,188957,9,13,4,11,1,4,0,0,0,40,38,0
43,3,336643,11,9,4,3,1,4,0,0,0,50,38,0
60,4,336188,14,15,2,9,0,4,1,0,2415,80,38,1
50,1,20795,15,10,2,10,0,4,1,0,0,40,38,1
31,3,258849,8,11,4,0,4,2,0,0,0,40,38,0
36,3,89202,9,13,4,9,3,4,1,0,0,50,38,0
28,3,185647,15,10,2,2,0,4,1,0,0,45,38,0
64,-1,50171,11,9,2,-1,0,4,1,0,0,10,38,0
61,1,115023,11,9,2,7,0,4,1,0,0,40,38,0
29,3,36601,9,13,4,9,1,4,0,0,0,50,38,0
51,1,146181,6,5,2,13,0,2,1,0,0,40,38,0
28,3,273269,15,10,4,2,1,2,1,0,0,40,38,0
40,3,409922,15,10,2,9,0,4,1,7298,0,40,38,1
31,3,130021,11,9,2,6,0,4,1,0,0,45,38,0
51,3,355551,11,9,4,2,4,4,0,0,0,45,25,0
28,3,286452,0,6,4,6,4,4,0,0,0,40,38,0
44,3,98779,0,6,2,6,0,4,1,4386,0,60,38,0
37,0,194630,12,14,4,3,3,4,0,0,0,40,38,0
35,3,54159,11,9,2,2,0,4,1,0,0,38,38,0
27,3,79787,12,14,4,3,1,4,0,0,0,25,38,0
52,4,234286,11,9,2,3,0,4,1,15024,0,40,38,1
40,3,37618,15,10,2,2,0,4,1,0,0,40,-1,0
29,1,273771,12,14,4,9,1,4,1,0,0,45,38,0
35,3,30529,11,9,2,5,0,4,1,0,0,40,38,0
48,5,243631,11,9,2,3,0,1,1,0,0,30,34,0
47,6,223944,15,10,2,0,5,4,0,0,0,30,38,0
44,6,96249,15,10,2,3,0,4,1,3411,0,40,38,0
64,5,388625,0,6,2,9,0,4,1,0,0,10,38,1
25,3,178421,9,13,4,7,1,4,0,0,0,20,38,0
51,6,155594,15,10,2,11,0,4,1,0,1887,40,38,1
35,3,126569,15,10,2,11,0,4,1,4064,0,40,38,0
24,3,199883,15,10,2,2,0,4,1,0,0,60,38,0
38,4,99146,9,13,2,3,0,4,1,15024,0,80,38,1
20,3,204226,1,7,4,7,3,4,0,0,0,40,38,0
70,4,158437,14,15,2,9,0,4,1,0,0,35,38,1
24,3,283613,9,13,2,9,0,4,1,0,0,40,38,0
26,3,176795,9,13,4,0,3,4,0,0,0,40,38,1
53,3,155963,9,13,2,11,0,4,1,0,0,30,38,0
55,3,32365,9,13,2,3,0,4,1,0,0,45,38,1
79,3,172220,5,4,6,8,1,4,0,2964,0,30,38,0
20,3,196678,2,8,4,0,3,4,0,0,0,40,38,0
52,3,71768,15,10,0,0,1,4,0,0,0,40,38,0
58,3,169611,11,9,2,0,5,4,0,0,0,40,38,0
29,3,84366,0,6,3,0,4,4,0,0,0,40,25,0
64,5,289741,15,10,2,11,0,4,1,0,0,20,38,0
44,3,467799,11,9,2,2,0,4,1,0,0,40,38,0
50,3,173630,11,9,0,11,1,4,1,0,0,60,38,0
40,1,290660,7,12,0,3,1,4,1,8614,0,50,38,1
30,3,460408,11,9,2,2,0,4,1,0,0,40,38,1
63,3,440607,13,1,2,9,0,3,1,0,0,30,25,0
29,1,169544,15,10,4,10,3,4,1,0,0,48,38,0
25,3,193820,9,13,4,11,1,4,0,0,1876,40,38,0
20,-1,289116,15,10,4,-1,3,4,0,0,0,5,38,0
17,3,401198,1,7,4,11,3,4,0,0,0,15,38,0
25,5,182809,11,9,2,2,0,4,1,7298,0,40,38,1
39,3,108419,15,10,2,2,0,4,1,0,0,40,38,0
