age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
39.0,3.0,76417.0,12.0,,2.0,9.0,0.0,,1.0,,0.0,40.0,38.0,1
43.0,3.0,293176.0,,13.0,2.0,11.0,0.0,4.0,1.0,0.0,0.0,,38.0,1
33.0,3.0,348618.0,,,3.0,13.0,4.0,3.0,,,,20.0,7.0,0
20.0,3.0,249956.0,15.0,10.0,4.0,0.0,3.0,4.0,0.0,0.0,0.0,10.0,38.0,0
25.0,3.0,367306.0,,,4.0,12.0,3.0,4.0,0.0,0.0,0.0,40.0,38.0,0
42.0,,46094.0,9.0,,0.0,,1.0,4.0,,,0.0,33.0,38.0,0
20.0,,287681.0,15.0,,,-1.0,3.0,4.0,,0.0,0.0,36.0,38.0,0
66.0,4.0,185369.0,0.0,6.0,2.0,11.0,,4.0,1.0,0.0,0.0,30.0,38.0,0
58.0,5.0,234841.0,,9.0,2.0,,0.0,4.0,1.0,0.0,0.0,72.0,,0
30.0,3.0,366065.0,15.0,10.0,,2.0,4.0,2.0,1.0,0.0,0.0,40.0,38.0,0
22.0,,82393.0,6.0,5.0,4.0,5.0,3.0,,,0.0,,40.0,29.0,0
63.0,3.0,163708.0,6.0,5.0,,7.0,1.0,4.0,0.0,0.0,0.0,20.0,,0
32.0,1.0,206609.0,11.0,9.0,4.0,,3.0,,1.0,,0.0,40.0,38.0,0
32.0,3.0,292592.0,11.0,9.0,,7.0,3.0,4.0,0.0,0.0,0.0,,38.0,0
53.0,3.0,,,9.0,2.0,6.0,0.0,4.0,1.0,0.0,0.0,40.0,38.0,1
52.0,3.0,174964.0,11.0,9.0,2.0,11.0,,,1.0,0.0,0.0,40.0,38.0,1
26.0,3.0,459548.0,,,,5.0,1.0,4.0,1.0,0.0,0.0,20.0,25.0,0
42.0,3.0,136986.0,,13.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,40.0,38.0,1
28.0,1.0,401886.0,,,4.0,0.0,2.0,4.0,1.0,0.0,0.0,20.0,38.0,0
21.0,3.0,255685.0,15.0,10.0,,7.0,,2.0,1.0,0.0,0.0,,27.0,0
49.0,3.0,110015.0,,,2.0,2.0,0.0,4.0,1.0,0.0,0.0,45.0,11.0,0
,3.0,156580.0,9.0,13.0,2.0,11.0,5.0,,0.0,0.0,0.0,40.0,,0
17.0,3.0,27032.0,0.0,6.0,4.0,11.0,3.0,4.0,0.0,0.0,0.0,12.0,38.0,0
54.0,,,0.0,6.0,2.0,6.0,0.0,4.0,,0.0,0.0,60.0,38.0,0
17.0,,174298.0,,7.0,,7.0,,4.0,1.0,0.0,0.0,,38.0,0
,3.0,207685.0,15.0,10.0,0.0,,1.0,4.0,1.0,0.0,0.0,21.0,,0
63.0,1.0,,9.0,13.0,,9.0,1.0,2.0,0.0,0.0,0.0,,38.0,0
46.0,3.0,174386.0,11.0,9.0,4.0,7.0,4.0,,,0.0,0.0,24.0,,0
,3.0,,11.0,9.0,4.0,11.0,1.0,4.0,0.0,0.0,0.0,40.0,,0
,3.0,283037.0,,13.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,50.0,38.0,1
19.0,3.0,,1.0,7.0,4.0,,2.0,4.0,0.0,0.0,0.0,,38.0,0
,3.0,131298.0,11.0,9.0,4.0,7.0,1.0,4.0,,0.0,0.0,60.0,38.0,0
43.0,,231964.0,15.0,10.0,0.0,,,4.0,0.0,0.0,0.0,40.0,38.0,0
31.0,3.0,,9.0,13.0,,3.0,4.0,4.0,,0.0,0.0,50.0,,0
,,,5.0,4.0,2.0,5.0,0.0,4.0,1.0,0.0,0.0,40.0,,0
39.0,,201105.0,9.0,13.0,,3.0,5.0,4.0,0.0,0.0,0.0,55.0,38.0,1
21.0,,,15.0,10.0,,,1.0,,0.0,0.0,0.0,,38.0,0
47.0,3.0,,11.0,,,12.0,5.0,4.0,0.0,,0.0,40.0,38.0,0
17.0,,198146.0,,,,11.0,,4.0,0.0,0.0,0.0,15.0,38.0,0
44.0,3.0,358199.0,15.0,10.0,2.0,,0.0,4.0,1.0,0.0,,45.0,38.0,1
58.0,,267663.0,5.0,4.0,2.0,13.0,,4.0,1.0,0.0,,40.0,25.0,0
24.0,-1.0,164574.0,,10.0,4.0,,3.0,4.0,1.0,,0.0,40.0,38.0,0
51.0,,246519.0,0.0,6.0,2.0,,0.0,4.0,1.0,2105.0,,45.0,38.0,0
48.0,3.0,,9.0,13.0,3.0,9.0,,,0.0,0.0,,36.0,29.0,1
22.0,,52596.0,15.0,10.0,4.0,,3.0,,1.0,,,8.0,,0
,3.0,128796.0,9.0,,2.0,3.0,0.0,4.0,,0.0,0.0,,38.0,1
,0.0,215948.0,15.0,10.0,2.0,5.0,0.0,,,,0.0,40.0,-1.0,0
24.0,3.0,183594.0,8.0,11.0,,2.0,,4.0,1.0,0.0,0.0,,38.0,0
47.0,3.0,33865.0,,10.0,0.0,3.0,1.0,4.0,0.0,0.0,,48.0,38.0,0
26.0,3.0,306225.0,,,4.0,,1.0,,0.0,0.0,0.0,40.0,30.0,0
18.0,3.0,208447.0,2.0,8.0,4.0,5.0,3.0,4.0,,,0.0,6.0,38.0,0
36.0,3.0,,11.0,9.0,4.0,6.0,1.0,4.0,0.0,,0.0,30.0,38.0,0
,3.0,,11.0,9.0,2.0,5.0,0.0,4.0,1.0,0.0,0.0,40.0,,0
42.0,3.0,,11.0,9.0,0.0,3.0,4.0,,,0.0,,40.0,38.0,0
27.0,3.0,196044.0,15.0,10.0,2.0,2.0,,,1.0,0.0,0.0,60.0,38.0,0
37.0,,196348.0,15.0,10.0,2.0,6.0,0.0,4.0,1.0,0.0,0.0,40.0,38.0,0
,,,9.0,13.0,2.0,11.0,0.0,,,,0.0,55.0,38.0,1
,3.0,173476.0,14.0,15.0,2.0,,0.0,4.0,1.0,7688.0,,40.0,,1
32.0,3.0,141410.0,11.0,9.0,2.0,6.0,0.0,2.0,1.0,,0.0,40.0,38.0,0
43.0,,95634.0,9.0,13.0,2.0,7.0,5.0,1.0,0.0,,0.0,45.0,-1.0,0
51.0,3.0,24185.0,9.0,13.0,2.0,2.0,0.0,4.0,1.0,0.0,,40.0,38.0,1
65.0,-1.0,327154.0,11.0,9.0,6.0,-1.0,,4.0,0.0,0.0,0.0,,38.0,0
50.0,,191062.0,11.0,9.0,2.0,5.0,,4.0,1.0,0.0,,40.0,38.0,0
31.0,3.0,202822.0,,10.0,,0.0,,2.0,0.0,0.0,0.0,40.0,38.0,0
33.0,3.0,111363.0,9.0,13.0,2.0,2.0,,4.0,1.0,0.0,0.0,45.0,38.0,0
32.0,3.0,207113.0,0.0,6.0,0.0,2.0,4.0,4.0,,0.0,,40.0,,0
26.0,3.0,322547.0,9.0,,4.0,9.0,,,0.0,,0.0,45.0,38.0,0
61.0,3.0,203445.0,15.0,,,0.0,2.0,4.0,0.0,0.0,0.0,40.0,38.0,0
21.0,3.0,,,10.0,4.0,0.0,1.0,4.0,0.0,0.0,0.0,30.0,,0
,1.0,31725.0,11.0,9.0,2.0,4.0,,,1.0,0.0,0.0,,,0
46.0,,503923.0,,9.0,2.0,,0.0,2.0,1.0,4386.0,0.0,40.0,,1
,3.0,236069.0,0.0,,4.0,,3.0,2.0,1.0,,0.0,10.0,38.0,0
26.0,5.0,109609.0,15.0,10.0,5.0,2.0,,4.0,1.0,0.0,0.0,30.0,38.0,0
,5.0,,9.0,13.0,2.0,7.0,0.0,4.0,1.0,0.0,0.0,10.0,38.0,0
20.0,3.0,34446.0,,9.0,4.0,7.0,1.0,4.0,0.0,,0.0,20.0,38.0,0
60.0,,,4.0,3.0,,4.0,0.0,,1.0,0.0,,40.0,38.0,0
54.0,4.0,147239.0,10.0,16.0,,9.0,0.0,,1.0,0.0,0.0,60.0,38.0,1
,3.0,395567.0,11.0,9.0,,,3.0,,1.0,0.0,0.0,,38.0,0
,3.0,65738.0,12.0,14.0,,7.0,1.0,4.0,0.0,0.0,0.0,32.0,38.0,0
,,234263.0,,13.0,4.0,11.0,,4.0,,0.0,0.0,40.0,38.0,0
21.0,-1.0,228424.0,,6.0,4.0,-1.0,3.0,2.0,1.0,0.0,0.0,,38.0,0
48.0,3.0,192161.0,9.0,13.0,,5.0,,4.0,1.0,0.0,0.0,43.0,38.0,0
27.0,1.0,123773.0,,,4.0,0.0,4.0,2.0,0.0,,0.0,40.0,38.0,0
34.0,,209101.0,9.0,13.0,2.0,,0.0,4.0,1.0,5178.0,0.0,55.0,38.0,1
,3.0,33331.0,11.0,9.0,2.0,,0.0,4.0,,0.0,0.0,45.0,38.0,0
41.0,,55854.0,9.0,13.0,2.0,,0.0,,1.0,,0.0,,,1
,3.0,,11.0,9.0,4.0,7.0,,,,,,40.0,38.0,0
31.0,3.0,197886.0,15.0,10.0,2.0,11.0,0.0,4.0,1.0,15024.0,0.0,45.0,38.0,1
41.0,3.0,195897.0,15.0,10.0,2.0,11.0,0.0,,1.0,0.0,0.0,50.0,38.0,0
,3.0,,,,2.0,3.0,,4.0,,0.0,0.0,40.0,38.0,1
36.0,3.0,,11.0,,4.0,6.0,1.0,4.0,1.0,0.0,0.0,40.0,38.0,0
59.0,,,10.0,16.0,4.0,,1.0,4.0,1.0,0.0,0.0,50.0,38.0,0
28.0,,109001.0,12.0,14.0,,9.0,0.0,4.0,1.0,,,38.0,38.0,1
,5.0,328466.0,4.0,,2.0,13.0,0.0,4.0,1.0,0.0,,50.0,25.0,1
33.0,3.0,277455.0,12.0,14.0,4.0,9.0,,4.0,,0.0,,40.0,38.0,0
,3.0,63814.0,15.0,10.0,4.0,0.0,1.0,,0.0,0.0,,,38.0,0
37.0,3.0,,0.0,6.0,4.0,6.0,,4.0,,0.0,,65.0,38.0,0
45.0,,170871.0,11.0,9.0,,2.0,,,1.0,7298.0,0.0,60.0,38.0,1
22.0,3.0,229456.0,15.0,10.0,4.0,0.0,3.0,2.0,0.0,0.0,,35.0,38.0,0
50.0,,99392.0,15.0,10.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,45.0,38.0,0
41.0,3.0,125461.0,15.0,10.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,,,1
,5.0,111483.0,15.0,10.0,2.0,3.0,0.0,4.0,1.0,,2174.0,10.0,38.0,1
37.0,3.0,160920.0,15.0,,2.0,11.0,0.0,4.0,1.0,0.0,0.0,45.0,38.0,0
26.0,3.0,68001.0,12.0,14.0,4.0,9.0,1.0,4.0,0.0,0.0,0.0,40.0,38.0,0
48.0,,,,9.0,2.0,11.0,,4.0,1.0,2885.0,0.0,15.0,38.0,0
48.0,3.0,96798.0,12.0,14.0,0.0,11.0,1.0,4.0,1.0,0.0,0.0,,38.0,0
58.0,3.0,,7.0,12.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,40.0,,0
26.0,3.0,195555.0,9.0,13.0,,11.0,1.0,4.0,0.0,0.0,0.0,40.0,,0
28.0,3.0,,9.0,13.0,4.0,,,4.0,1.0,0.0,0.0,40.0,38.0,0
,3.0,366957.0,9.0,,,3.0,0.0,,1.0,99999.0,0.0,50.0,18.0,1
21.0,3.0,99199.0,11.0,9.0,4.0,,3.0,4.0,1.0,,,32.0,38.0,0
,1.0,191389.0,,9.0,0.0,0.0,4.0,4.0,0.0,,0.0,35.0,,0
41.0,,222142.0,11.0,9.0,2.0,6.0,0.0,4.0,,0.0,,40.0,38.0,0
47.0,1.0,,8.0,11.0,2.0,3.0,0.0,4.0,,,,,38.0,1
45.0,,194772.0,,,2.0,13.0,0.0,4.0,1.0,0.0,0.0,55.0,38.0,0
33.0,3.0,,,9.0,2.0,0.0,5.0,3.0,0.0,,0.0,19.0,38.0,0
34.0,6.0,50178.0,15.0,,2.0,3.0,,,1.0,0.0,0.0,38.0,38.0,0
54.0,6.0,123592.0,11.0,9.0,5.0,,4.0,2.0,0.0,,0.0,,,0
,3.0,343059.0,15.0,10.0,4.0,,,4.0,0.0,0.0,0.0,40.0,38.0,0
,3.0,155818.0,11.0,9.0,4.0,7.0,3.0,4.0,,0.0,0.0,,38.0,0
33.0,3.0,,9.0,13.0,2.0,9.0,0.0,4.0,1.0,0.0,,65.0,38.0,0
46.0,3.0,,7.0,12.0,2.0,13.0,0.0,3.0,1.0,0.0,0.0,,38.0,0
19.0,,87497.0,1.0,7.0,4.0,13.0,2.0,4.0,1.0,0.0,0.0,10.0,38.0,0
31.0,3.0,,15.0,10.0,2.0,13.0,0.0,4.0,,5178.0,,40.0,38.0,1
22.0,,200318.0,,12.0,4.0,0.0,1.0,4.0,0.0,0.0,0.0,15.0,38.0,0
55.0,1.0,48055.0,,8.0,,0.0,1.0,4.0,0.0,0.0,0.0,40.0,38.0,0
26.0,3.0,,5.0,,2.0,6.0,0.0,,,0.0,0.0,40.0,38.0,0
38.0,,,11.0,,3.0,2.0,,4.0,0.0,0.0,,40.0,,0
,3.0,197286.0,2.0,8.0,2.0,4.0,0.0,4.0,1.0,0.0,0.0,,,0
21.0,,275421.0,15.0,10.0,4.0,2.0,3.0,,,0.0,0.0,40.0,38.0,0
,3.0,74163.0,,8.0,0.0,11.0,1.0,4.0,0.0,,0.0,,,0
20.0,,214542.0,15.0,10.0,4.0,9.0,3.0,4.0,1.0,,0.0,40.0,38.0,0
61.0,5.0,,11.0,9.0,2.0,7.0,,2.0,0.0,,0.0,17.0,38.0,0
59.0,-1.0,188070.0,12.0,14.0,2.0,-1.0,0.0,4.0,1.0,0.0,0.0,35.0,38.0,1
21.0,3.0,118712.0,8.0,11.0,,2.0,3.0,4.0,1.0,0.0,1504.0,40.0,38.0,0
49.0,3.0,148398.0,11.0,,,6.0,1.0,2.0,0.0,0.0,0.0,,38.0,0
22.0,3.0,445758.0,4.0,3.0,4.0,5.0,1.0,4.0,1.0,0.0,0.0,40.0,25.0,0
36.0,3.0,224531.0,15.0,10.0,4.0,7.0,,4.0,1.0,0.0,0.0,40.0,38.0,0
,1.0,102076.0,11.0,9.0,0.0,0.0,,4.0,,,0.0,,38.0,0
41.0,3.0,224799.0,,,2.0,,0.0,4.0,,0.0,0.0,40.0,,0
,,200819.0,5.0,4.0,,-1.0,,4.0,,0.0,0.0,84.0,38.0,0
42.0,,214242.0,14.0,15.0,2.0,9.0,,4.0,1.0,0.0,1902.0,,38.0,1
90.0,,153602.0,11.0,9.0,2.0,7.0,0.0,,1.0,6767.0,,40.0,38.0,0
,3.0,98779.0,0.0,6.0,,6.0,0.0,,1.0,4386.0,0.0,60.0,,0
90.0,-1.0,225063.0,,10.0,4.0,-1.0,,1.0,1.0,,0.0,10.0,34.0,0
64.0,3.0,183513.0,11.0,,4.0,0.0,1.0,4.0,0.0,0.0,0.0,25.0,,0
59.0,5.0,,5.0,4.0,,11.0,0.0,4.0,,0.0,0.0,85.0,38.0,0
,3.0,180239.0,12.0,14.0,6.0,2.0,4.0,1.0,1.0,0.0,,40.0,,0
21.0,,195532.0,,9.0,,,,,0.0,0.0,0.0,,38.0,0
29.0,3.0,375482.0,9.0,13.0,4.0,9.0,1.0,4.0,1.0,0.0,0.0,50.0,,0
,,129338.0,5.0,4.0,2.0,13.0,0.0,,1.0,0.0,0.0,10.0,38.0,0
22.0,,200593.0,15.0,,4.0,11.0,3.0,4.0,1.0,0.0,0.0,40.0,38.0,0
48.0,3.0,199058.0,12.0,,2.0,,0.0,4.0,1.0,0.0,0.0,40.0,,1
38.0,3.0,455379.0,9.0,13.0,2.0,3.0,,4.0,1.0,0.0,0.0,63.0,,1
24.0,,291979.0,11.0,9.0,,4.0,1.0,4.0,1.0,0.0,0.0,40.0,38.0,0
54.0,3.0,279129.0,15.0,,4.0,12.0,1.0,4.0,1.0,0.0,,40.0,38.0,0
38.0,3.0,111398.0,9.0,,2.0,9.0,,,0.0,7688.0,0.0,40.0,38.0,1
22.0,3.0,,15.0,10.0,4.0,2.0,3.0,4.0,1.0,,0.0,40.0,38.0,0
22.0,,255252.0,11.0,9.0,4.0,2.0,3.0,4.0,1.0,0.0,0.0,40.0,,0
,1.0,,15.0,10.0,,10.0,0.0,4.0,1.0,,,,,0
39.0,,,11.0,9.0,2.0,2.0,0.0,4.0,1.0,0.0,0.0,40.0,38.0,1
38.0,3.0,430035.0,,5.0,,,0.0,,1.0,0.0,0.0,,25.0,0
45.0,3.0,,11.0,9.0,,3.0,1.0,2.0,0.0,0.0,0.0,40.0,38.0,0
27.0,3.0,333990.0,8.0,11.0,4.0,3.0,3.0,4.0,0.0,0.0,0.0,,38.0,0
39.0,3.0,498785.0,11.0,9.0,,,1.0,4.0,1.0,0.0,0.0,40.0,38.0,0
38.0,5.0,152621.0,9.0,13.0,2.0,4.0,0.0,4.0,,0.0,0.0,99.0,38.0,0
28.0,3.0,,11.0,9.0,4.0,9.0,1.0,4.0,,0.0,,40.0,38.0,0
58.0,3.0,,5.0,4.0,2.0,6.0,0.0,4.0,1.0,2936.0,0.0,50.0,25.0,0
36.0,3.0,321733.0,9.0,13.0,0.0,3.0,,4.0,1.0,,,40.0,38.0,0
36.0,3.0,179666.0,2.0,8.0,,2.0,0.0,,,0.0,0.0,40.0,38.0,0
,1.0,,12.0,14.0,2.0,9.0,5.0,4.0,0.0,,0.0,40.0,38.0,0
41.0,3.0,394669.0,9.0,,4.0,9.0,1.0,4.0,0.0,,,40.0,38.0,0
42.0,,235700.0,11.0,9.0,0.0,5.0,1.0,4.0,0.0,0.0,0.0,,38.0,0
,3.0,222993.0,11.0,9.0,4.0,6.0,,,1.0,0.0,0.0,,38.0,0
21.0,3.0,132243.0,7.0,12.0,4.0,7.0,3.0,,0.0,0.0,0.0,5.0,,0
37.0,3.0,,9.0,13.0,4.0,3.0,1.0,4.0,1.0,0.0,0.0,48.0,38.0,1
29.0,3.0,,9.0,13.0,,,,4.0,1.0,0.0,0.0,40.0,38.0,1
30.0,3.0,151773.0,15.0,,2.0,,,,,0.0,0.0,40.0,,1
40.0,4.0,92036.0,9.0,13.0,2.0,2.0,0.0,4.0,,0.0,,,38.0,0
44.0,,,9.0,,,11.0,,,1.0,0.0,0.0,50.0,38.0,1
27.0,3.0,209472.0,9.0,13.0,,3.0,1.0,4.0,1.0,0.0,0.0,50.0,38.0,0
22.0,,163911.0,15.0,10.0,,0.0,3.0,4.0,0.0,0.0,0.0,20.0,38.0,0
34.0,3.0,420749.0,11.0,9.0,,2.0,0.0,4.0,1.0,0.0,0.0,,,0
34.0,3.0,,11.0,9.0,2.0,,0.0,4.0,1.0,0.0,0.0,,,0
19.0,3.0,150553.0,,10.0,4.0,11.0,,1.0,0.0,0.0,0.0,18.0,29.0,0
64.0,3.0,98586.0,10.0,16.0,2.0,9.0,0.0,,1.0,0.0,0.0,60.0,38.0,1
31.0,3.0,,,9.0,4.0,7.0,1.0,4.0,0.0,,,40.0,38.0,0
,,190226.0,11.0,9.0,,10.0,3.0,4.0,,0.0,,40.0,38.0,0
18.0,3.0,123714.0,1.0,7.0,4.0,5.0,1.0,,1.0,0.0,0.0,40.0,38.0,0
50.0,3.0,94885.0,9.0,13.0,0.0,9.0,,,,0.0,0.0,45.0,38.0,1
78.0,3.0,,11.0,9.0,6.0,11.0,4.0,4.0,0.0,2329.0,,12.0,38.0,0
44.0,5.0,335183.0,2.0,8.0,2.0,5.0,0.0,2.0,,0.0,0.0,,38.0,1
47.0,1.0,162595.0,15.0,,,2.0,2.0,4.0,1.0,0.0,0.0,45.0,,0
,,,0.0,6.0,,2.0,0.0,4.0,1.0,3471.0,0.0,40.0,38.0,0
,6.0,65390.0,15.0,10.0,2.0,,0.0,4.0,1.0,0.0,0.0,40.0,-1.0,0
42.0,,70240.0,15.0,10.0,0.0,,,,0.0,0.0,0.0,40.0,38.0,0
,3.0,83046.0,9.0,13.0,4.0,,1.0,4.0,1.0,,0.0,40.0,,0
,,256609.0,2.0,8.0,2.0,,0.0,4.0,1.0,0.0,0.0,40.0,25.0,0
60.0,3.0,367695.0,7.0,,2.0,0.0,0.0,4.0,1.0,0.0,0.0,40.0,38.0,1
50.0,0.0,186272.0,15.0,10.0,,3.0,,,1.0,0.0,0.0,40.0,38.0,0
,,233799.0,3.0,2.0,2.0,6.0,0.0,,1.0,0.0,0.0,40.0,25.0,0
,3.0,490332.0,15.0,10.0,,13.0,,4.0,1.0,0.0,0.0,45.0,38.0,1
26.0,3.0,262656.0,,9.0,4.0,0.0,3.0,4.0,0.0,0.0,,40.0,,0
29.0,,229656.0,11.0,9.0,0.0,,4.0,4.0,0.0,0.0,0.0,50.0,38.0,0
26.0,,176795.0,,13.0,4.0,0.0,,4.0,,0.0,0.0,40.0,38.0,1
24.0,3.0,195808.0,15.0,10.0,4.0,6.0,3.0,4.0,1.0,0.0,0.0,40.0,,0
43.0,3.0,132130.0,8.0,,2.0,4.0,,,1.0,0.0,0.0,40.0,38.0,1
35.0,1.0,195516.0,11.0,9.0,0.0,3.0,1.0,4.0,1.0,0.0,0.0,40.0,38.0,0
30.0,,130369.0,8.0,11.0,,9.0,,4.0,0.0,0.0,0.0,40.0,,0
48.0,6.0,170142.0,12.0,14.0,,,1.0,4.0,1.0,,0.0,,38.0,1
42.0,,206066.0,12.0,14.0,2.0,9.0,0.0,,,0.0,0.0,65.0,38.0,0
35.0,-1.0,139770.0,,11.0,2.0,-1.0,5.0,4.0,0.0,,0.0,20.0,38.0,1
40.0,,32214.0,,,2.0,0.0,0.0,4.0,1.0,,0.0,40.0,38.0,0
44.0,3.0,42476.0,,,4.0,0.0,2.0,4.0,,,0.0,30.0,,0
,,171355.0,8.0,11.0,2.0,6.0,0.0,4.0,1.0,,,20.0,38.0,0
47.0,3.0,94809.0,8.0,11.0,,3.0,5.0,,,0.0,0.0,45.0,,1
36.0,1.0,174640.0,8.0,11.0,4.0,10.0,1.0,2.0,0.0,0.0,0.0,60.0,38.0,1
39.0,1.0,,,14.0,,9.0,1.0,4.0,0.0,0.0,,40.0,38.0,0
,0.0,27166.0,11.0,9.0,2.0,12.0,0.0,,1.0,0.0,0.0,40.0,38.0,0
,1.0,327435.0,11.0,9.0,0.0,2.0,4.0,4.0,0.0,,0.0,40.0,,0
30.0,3.0,229051.0,6.0,5.0,2.0,7.0,0.0,4.0,1.0,0.0,0.0,37.0,38.0,0
51.0,6.0,172281.0,9.0,13.0,2.0,,0.0,4.0,1.0,0.0,0.0,35.0,38.0,1
17.0,3.0,132636.0,,7.0,4.0,,3.0,4.0,0.0,0.0,,,38.0,0
,3.0,,15.0,10.0,4.0,5.0,3.0,4.0,,0.0,0.0,50.0,38.0,0
,5.0,121548.0,9.0,13.0,2.0,3.0,0.0,,1.0,,0.0,,,0
29.0,3.0,,11.0,9.0,,,4.0,4.0,0.0,0.0,,40.0,,0
,3.0,324445.0,11.0,9.0,4.0,12.0,1.0,4.0,0.0,0.0,0.0,,38.0,0
45.0,3.0,317360.0,9.0,13.0,0.0,9.0,,4.0,0.0,,0.0,,38.0,0
60.0,3.0,76127.0,7.0,12.0,2.0,0.0,,4.0,1.0,,0.0,,38.0,1
,3.0,45508.0,4.0,3.0,3.0,,1.0,4.0,,0.0,0.0,22.0,38.0,0
19.0,3.0,236879.0,15.0,10.0,4.0,3.0,3.0,,0.0,0.0,0.0,35.0,38.0,0
70.0,3.0,,9.0,13.0,2.0,5.0,0.0,4.0,,6418.0,0.0,,38.0,1
,,272338.0,,11.0,0.0,9.0,4.0,,0.0,0.0,0.0,40.0,38.0,0
36.0,3.0,199346.0,12.0,14.0,2.0,9.0,5.0,4.0,0.0,,0.0,50.0,38.0,1
23.0,3.0,223019.0,11.0,,4.0,0.0,3.0,,0.0,0.0,0.0,40.0,,0
27.0,3.0,68848.0,,13.0,,,4.0,,0.0,0.0,,35.0,,0
,-1.0,182836.0,,9.0,2.0,-1.0,5.0,,,0.0,0.0,40.0,38.0,1
41.0,3.0,,11.0,9.0,2.0,11.0,0.0,4.0,1.0,,0.0,40.0,38.0,0
46.0,3.0,180505.0,11.0,9.0,2.0,6.0,0.0,2.0,1.0,0.0,0.0,,38.0,0
62.0,,182998.0,5.0,4.0,,2.0,0.0,4.0,,,0.0,10.0,,0
21.0,,214635.0,15.0,10.0,4.0,,3.0,,1.0,0.0,0.0,24.0,38.0,0
34.0,4.0,80249.0,,10.0,2.0,4.0,0.0,4.0,,0.0,0.0,72.0,38.0,0
19.0,3.0,116562.0,11.0,9.0,4.0,7.0,3.0,4.0,0.0,0.0,0.0,,38.0,0
,,377757.0,6.0,5.0,2.0,13.0,0.0,4.0,1.0,,0.0,40.0,38.0,0
35.0,4.0,185621.0,9.0,,4.0,3.0,1.0,4.0,0.0,0.0,0.0,60.0,38.0,1
24.0,3.0,211391.0,0.0,6.0,4.0,11.0,,,,0.0,0.0,15.0,,0
54.0,3.0,197481.0,15.0,,0.0,0.0,4.0,,0.0,,0.0,40.0,,0
45.0,3.0,102308.0,12.0,14.0,2.0,3.0,0.0,4.0,1.0,15024.0,0.0,60.0,38.0,1
,,193158.0,,9.0,0.0,,3.0,4.0,,0.0,0.0,40.0,38.0,0
32.0,3.0,353994.0,,13.0,2.0,3.0,2.0,1.0,,0.0,,,2.0,1
35.0,3.0,343403.0,,10.0,4.0,,1.0,,0.0,,0.0,40.0,38.0,0
52.0,3.0,164530.0,1.0,,0.0,6.0,1.0,,0.0,0.0,0.0,20.0,38.0,0
38.0,3.0,,1.0,7.0,,,1.0,4.0,1.0,0.0,,65.0,38.0,0
42.0,5.0,,9.0,13.0,4.0,4.0,3.0,4.0,1.0,0.0,0.0,35.0,38.0,0
,-1.0,27415.0,,7.0,4.0,-1.0,3.0,0.0,1.0,0.0,0.0,,38.0,0
60.0,3.0,131681.0,9.0,13.0,2.0,3.0,0.0,,,0.0,0.0,50.0,38.0,1
25.0,3.0,262978.0,15.0,10.0,4.0,11.0,1.0,4.0,,0.0,,30.0,38.0,0
17.0,,151141.0,,6.0,,-1.0,3.0,4.0,,0.0,0.0,30.0,38.0,0
19.0,-1.0,124884.0,6.0,5.0,4.0,-1.0,1.0,4.0,0.0,0.0,,25.0,38.0,0
50.0,3.0,175029.0,11.0,,2.0,5.0,0.0,,1.0,0.0,,40.0,38.0,1
68.0,-1.0,484298.0,1.0,7.0,2.0,-1.0,0.0,,1.0,0.0,,30.0,38.0,0
40.0,5.0,117721.0,11.0,9.0,2.0,4.0,0.0,,1.0,0.0,0.0,60.0,38.0,0
57.0,3.0,182028.0,,12.0,6.0,0.0,1.0,4.0,0.0,0.0,,35.0,38.0,0
34.0,3.0,234537.0,,12.0,,11.0,1.0,4.0,1.0,0.0,0.0,,38.0,0
18.0,3.0,,2.0,,4.0,,3.0,4.0,0.0,0.0,0.0,25.0,,0
38.0,,255941.0,12.0,14.0,,3.0,,4.0,0.0,10520.0,0.0,50.0,,1
41.0,3.0,,9.0,,0.0,9.0,,4.0,0.0,0.0,0.0,40.0,,0
,,55950.0,9.0,13.0,4.0,-1.0,3.0,2.0,0.0,0.0,0.0,40.0,,0
25.0,,211424.0,9.0,13.0,4.0,3.0,3.0,4.0,1.0,0.0,,40.0,38.0,0
52.0,3.0,102828.0,11.0,,2.0,9.0,0.0,4.0,1.0,7688.0,0.0,40.0,,1
24.0,3.0,192201.0,15.0,,4.0,3.0,1.0,2.0,0.0,,0.0,,38.0,0
28.0,,54042.0,8.0,11.0,4.0,7.0,1.0,,,2463.0,0.0,35.0,38.0,0
28.0,3.0,,1.0,7.0,5.0,,,4.0,0.0,0.0,0.0,40.0,38.0,0
24.0,-1.0,,11.0,,4.0,-1.0,2.0,,0.0,0.0,0.0,40.0,38.0,0
64.0,3.0,59829.0,11.0,9.0,2.0,4.0,0.0,4.0,1.0,0.0,0.0,25.0,9.0,0
,3.0,238415.0,9.0,13.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,50.0,38.0,1
