age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
,,,15.0,10.0,0.0,,,,1.0,0.0,,,38.0,0
50.0,,320386.0,,,,,,4.0,0.0,0.0,0.0,40.0,38.0,0
,3.0,214061.0,,9.0,0.0,,,,0.0,,,40.0,38.0,0
20.0,,386864.0,0.0,6.0,,7.0,2.0,,1.0,0.0,0.0,,25.0,0
25.0,,63996.0,11.0,9.0,0.0,0.0,1.0,,0.0,0.0,0.0,40.0,38.0,0
,3.0,240841.0,12.0,14.0,4.0,9.0,1.0,4.0,0.0,,0.0,40.0,38.0,0
26.0,6.0,,,15.0,4.0,9.0,,,1.0,2463.0,0.0,50.0,18.0,0
,5.0,,,,2.0,11.0,5.0,4.0,0.0,0.0,0.0,48.0,,0
,3.0,364913.0,1.0,,2.0,,0.0,,1.0,0.0,0.0,,,0
,3.0,171338.0,15.0,10.0,,3.0,0.0,4.0,1.0,,0.0,,,1
,3.0,105431.0,11.0,,,,1.0,,0.0,,0.0,,38.0,0
,-1.0,46400.0,15.0,10.0,4.0,-1.0,,,0.0,0.0,0.0,,38.0,0
,3.0,155913.0,,13.0,,9.0,0.0,,1.0,0.0,,,38.0,0
,3.0,136629.0,15.0,10.0,2.0,6.0,0.0,4.0,1.0,0.0,0.0,40.0,38.0,1
38.0,4.0,206951.0,11.0,9.0,2.0,3.0,0.0,4.0,,0.0,0.0,65.0,38.0,0
,3.0,284317.0,9.0,,,7.0,3.0,4.0,0.0,0.0,,,,0
,3.0,171924.0,11.0,9.0,2.0,,0.0,4.0,,0.0,,70.0,38.0,0
49.0,,211005.0,,,2.0,6.0,0.0,2.0,1.0,0.0,0.0,60.0,38.0,0
,1.0,217296.0,11.0,9.0,2.0,,5.0,4.0,0.0,4064.0,,22.0,,0
,-1.0,37092.0,5.0,4.0,2.0,-1.0,,4.0,,,0.0,,38.0,0
69.0,6.0,159191.0,,,6.0,0.0,,4.0,0.0,0.0,810.0,38.0,38.0,0
36.0,6.0,97136.0,9.0,13.0,4.0,9.0,4.0,,,0.0,0.0,,38.0,0
47.0,5.0,145290.0,,9.0,2.0,3.0,0.0,,1.0,0.0,2415.0,,,1
,3.0,187440.0,11.0,9.0,2.0,2.0,0.0,4.0,1.0,,,40.0,38.0,1
,5.0,,5.0,4.0,2.0,4.0,0.0,4.0,1.0,4508.0,,,4.0,0
27.0,3.0,,9.0,13.0,2.0,,0.0,4.0,1.0,0.0,,42.0,,1
29.0,,,,,,,3.0,4.0,,0.0,0.0,40.0,38.0,0
,5.0,157145.0,,,,,3.0,,,0.0,2258.0,10.0,38.0,0
58.0,3.0,,,,6.0,3.0,,4.0,1.0,8614.0,,40.0,38.0,1
22.0,,153323.0,15.0,,,9.0,1.0,2.0,,,0.0,20.0,,0
66.0,-1.0,,0.0,6.0,0.0,-1.0,,4.0,0.0,1086.0,,20.0,38.0,0
49.0,1.0,102359.0,6.0,5.0,6.0,5.0,,,1.0,0.0,,40.0,38.0,1
61.0,,40269.0,15.0,,2.0,11.0,,4.0,1.0,,,,,1
,6.0,,12.0,14.0,2.0,10.0,,,1.0,0.0,0.0,40.0,38.0,0
22.0,3.0,,9.0,13.0,4.0,,1.0,4.0,1.0,0.0,,,38.0,0
45.0,,190406.0,14.0,15.0,,9.0,,2.0,,25236.0,0.0,36.0,38.0,1
50.0,,,11.0,9.0,2.0,,0.0,,,,,40.0,,1
,,29054.0,,,2.0,0.0,0.0,4.0,1.0,0.0,0.0,42.0,,1
31.0,3.0,119033.0,,9.0,2.0,2.0,0.0,4.0,1.0,,0.0,,38.0,0
40.0,3.0,182136.0,,9.0,,13.0,,4.0,,0.0,0.0,40.0,38.0,0
24.0,3.0,,,,,7.0,3.0,,1.0,0.0,1721.0,30.0,38.0,0
53.0,,167065.0,,,,6.0,0.0,,1.0,0.0,0.0,40.0,,0
37.0,3.0,,,13.0,4.0,,1.0,,0.0,0.0,0.0,40.0,38.0,0
,3.0,180599.0,,,2.0,9.0,0.0,4.0,1.0,15024.0,0.0,,,1
,3.0,34616.0,15.0,10.0,4.0,,1.0,4.0,0.0,0.0,,30.0,38.0,0
,,34878.0,,13.0,0.0,9.0,1.0,4.0,0.0,0.0,0.0,50.0,38.0,0
59.0,3.0,159724.0,12.0,,,,,4.0,1.0,,,55.0,38.0,1
25.0,3.0,458549.0,3.0,2.0,2.0,4.0,0.0,4.0,,0.0,0.0,96.0,25.0,0
30.0,3.0,188146.0,,9.0,,6.0,,4.0,,,0.0,40.0,38.0,0
,3.0,,11.0,,,11.0,0.0,,1.0,0.0,0.0,40.0,38.0,1
33.0,,108116.0,11.0,9.0,2.0,12.0,0.0,4.0,,,,40.0,,0
,3.0,83237.0,9.0,,2.0,9.0,0.0,4.0,1.0,0.0,0.0,55.0,38.0,1
59.0,3.0,195820.0,11.0,,2.0,13.0,0.0,4.0,1.0,0.0,0.0,40.0,38.0,1
46.0,4.0,,9.0,13.0,0.0,,,4.0,0.0,,,50.0,,0
25.0,3.0,248990.0,4.0,3.0,4.0,,1.0,4.0,,,0.0,40.0,25.0,0
25.0,3.0,,11.0,,,7.0,0.0,,1.0,0.0,0.0,50.0,25.0,0
22.0,3.0,136824.0,1.0,7.0,,0.0,1.0,4.0,1.0,0.0,0.0,40.0,38.0,0
46.0,3.0,,,9.0,2.0,,,4.0,1.0,,,40.0,38.0,0
,,,15.0,10.0,5.0,11.0,4.0,2.0,,0.0,1816.0,2.0,38.0,0
27.0,6.0,,9.0,13.0,4.0,9.0,1.0,4.0,,0.0,,50.0,,0
17.0,3.0,73338.0,1.0,7.0,,,3.0,,1.0,,0.0,,38.0,0
72.0,3.0,38360.0,11.0,9.0,6.0,7.0,4.0,4.0,0.0,,0.0,16.0,,0
65.0,-1.0,,11.0,9.0,5.0,,1.0,,,,0.0,40.0,38.0,0
36.0,3.0,,15.0,,2.0,,,,,0.0,0.0,60.0,38.0,1
,3.0,124589.0,11.0,,,,,4.0,0.0,0.0,0.0,40.0,,0
,3.0,236341.0,4.0,3.0,,7.0,1.0,2.0,0.0,0.0,0.0,,38.0,0
46.0,,218329.0,,10.0,4.0,2.0,3.0,4.0,1.0,0.0,0.0,40.0,38.0,0
49.0,4.0,349230.0,8.0,11.0,,3.0,0.0,4.0,1.0,0.0,0.0,,38.0,1
,,,11.0,,4.0,2.0,1.0,4.0,1.0,99999.0,,,38.0,1
51.0,,165001.0,12.0,14.0,0.0,3.0,,4.0,,,,50.0,38.0,1
24.0,,265567.0,,7.0,4.0,2.0,3.0,4.0,1.0,,0.0,35.0,38.0,0
,3.0,236985.0,11.0,9.0,2.0,2.0,0.0,,1.0,0.0,,,38.0,0
,1.0,115763.0,12.0,14.0,,9.0,5.0,4.0,0.0,,0.0,40.0,38.0,1
20.0,,289116.0,,,4.0,-1.0,3.0,,0.0,0.0,0.0,,38.0,0
43.0,,117728.0,11.0,,2.0,2.0,0.0,,1.0,,0.0,44.0,38.0,0
,3.0,320305.0,5.0,4.0,2.0,,,,1.0,0.0,0.0,40.0,38.0,0
38.0,6.0,,,,2.0,9.0,,,1.0,0.0,0.0,45.0,38.0,1
19.0,,177839.0,,9.0,,,3.0,4.0,0.0,0.0,0.0,15.0,38.0,0
42.0,6.0,,9.0,13.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,50.0,38.0,1
17.0,3.0,183066.0,0.0,6.0,4.0,7.0,,4.0,0.0,,0.0,40.0,38.0,0
,3.0,158420.0,9.0,13.0,,,,4.0,,0.0,0.0,,19.0,0
37.0,3.0,,,,,7.0,1.0,,1.0,0.0,0.0,70.0,8.0,0
,3.0,128764.0,5.0,4.0,,13.0,1.0,,,0.0,0.0,20.0,38.0,0
17.0,,94366.0,,6.0,4.0,-1.0,2.0,4.0,,0.0,,6.0,38.0,0
42.0,,182302.0,11.0,,2.0,,0.0,4.0,1.0,,,40.0,38.0,0
,,95500.0,11.0,,2.0,13.0,0.0,4.0,1.0,,0.0,40.0,38.0,0
,,127651.0,9.0,13.0,2.0,9.0,,,1.0,0.0,0.0,40.0,38.0,1
,,,11.0,9.0,2.0,0.0,0.0,,1.0,0.0,,40.0,38.0,1
39.0,3.0,,,9.0,2.0,13.0,0.0,4.0,1.0,0.0,0.0,65.0,,0
19.0,3.0,268392.0,11.0,9.0,,11.0,,2.0,,0.0,0.0,30.0,38.0,0
,3.0,114288.0,,,0.0,9.0,3.0,4.0,0.0,0.0,0.0,40.0,38.0,0
56.0,5.0,84774.0,7.0,12.0,2.0,4.0,5.0,4.0,0.0,0.0,0.0,40.0,38.0,0
67.0,3.0,397831.0,15.0,,2.0,,0.0,,,0.0,,,38.0,0
32.0,6.0,159247.0,,14.0,,,,4.0,1.0,,0.0,50.0,38.0,0
27.0,3.0,,1.0,7.0,4.0,2.0,2.0,4.0,1.0,0.0,,60.0,38.0,0
17.0,3.0,,1.0,,4.0,7.0,3.0,4.0,0.0,,,15.0,,0
25.0,1.0,190107.0,11.0,,4.0,,3.0,,1.0,0.0,1719.0,,,0
51.0,,240358.0,11.0,9.0,2.0,10.0,0.0,4.0,1.0,0.0,0.0,,,1
23.0,3.0,268525.0,11.0,,2.0,6.0,0.0,,1.0,0.0,0.0,,38.0,0
58.0,,186385.0,,16.0,4.0,,1.0,4.0,1.0,0.0,0.0,8.0,38.0,0
37.0,3.0,94334.0,,4.0,4.0,6.0,3.0,4.0,0.0,,0.0,25.0,38.0,0
35.0,3.0,296478.0,15.0,,2.0,,0.0,4.0,1.0,0.0,0.0,40.0,38.0,0
67.0,5.0,106143.0,10.0,,,,0.0,4.0,,20051.0,0.0,,38.0,1
63.0,,298249.0,9.0,,2.0,11.0,0.0,4.0,,10605.0,0.0,,,1
45.0,,274657.0,1.0,7.0,2.0,2.0,0.0,,1.0,0.0,0.0,,,0
53.0,,225339.0,15.0,10.0,6.0,,,2.0,0.0,0.0,0.0,40.0,38.0,0
22.0,3.0,,11.0,9.0,4.0,,,,0.0,,,40.0,-1.0,0
49.0,1.0,37353.0,12.0,14.0,2.0,3.0,,,,,0.0,40.0,,1
,3.0,197387.0,11.0,9.0,4.0,5.0,3.0,4.0,1.0,0.0,0.0,20.0,38.0,0
37.0,,196123.0,,14.0,2.0,,,4.0,1.0,,0.0,70.0,38.0,1
26.0,,330263.0,,9.0,5.0,,1.0,4.0,1.0,,,,38.0,0
36.0,3.0,,11.0,9.0,2.0,7.0,0.0,4.0,,0.0,0.0,,,0
24.0,3.0,176189.0,11.0,9.0,2.0,6.0,0.0,4.0,1.0,0.0,,40.0,,0
70.0,,,,9.0,2.0,0.0,5.0,,0.0,0.0,,5.0,38.0,0
,3.0,330466.0,9.0,13.0,,12.0,2.0,1.0,1.0,,0.0,40.0,,0
29.0,1.0,115585.0,15.0,10.0,,5.0,1.0,4.0,1.0,0.0,0.0,50.0,38.0,0
,5.0,169662.0,11.0,,2.0,,0.0,4.0,1.0,0.0,0.0,40.0,,0
57.0,1.0,47392.0,,,2.0,,0.0,,,,0.0,40.0,38.0,1
,3.0,25505.0,8.0,11.0,4.0,0.0,,2.0,0.0,0.0,0.0,,38.0,0
44.0,3.0,201599.0,,7.0,4.0,,4.0,2.0,0.0,,,40.0,38.0,0
25.0,3.0,443855.0,,,2.0,7.0,0.0,4.0,1.0,0.0,0.0,,25.0,0
18.0,3.0,265099.0,1.0,,4.0,7.0,3.0,4.0,0.0,0.0,,16.0,38.0,0
34.0,3.0,134737.0,,11.0,2.0,6.0,0.0,4.0,1.0,0.0,0.0,40.0,38.0,0
45.0,3.0,26502.0,9.0,13.0,2.0,2.0,,4.0,,0.0,0.0,72.0,,1
,5.0,223131.0,11.0,9.0,0.0,3.0,,4.0,1.0,0.0,,,38.0,0
,3.0,113364.0,11.0,,4.0,6.0,2.0,4.0,1.0,,0.0,40.0,,0
35.0,,169426.0,7.0,12.0,2.0,2.0,0.0,4.0,1.0,0.0,,40.0,38.0,0
29.0,1.0,251854.0,11.0,9.0,,,,2.0,0.0,0.0,0.0,40.0,38.0,0
,3.0,189551.0,11.0,9.0,,2.0,,2.0,1.0,0.0,,40.0,,0
35.0,,,9.0,13.0,,9.0,,4.0,,0.0,0.0,,38.0,0
,,,,10.0,0.0,,1.0,4.0,0.0,,,54.0,,0
55.0,,102058.0,9.0,13.0,,3.0,0.0,,1.0,0.0,0.0,,38.0,1
47.0,3.0,202856.0,15.0,10.0,0.0,,,4.0,0.0,,0.0,36.0,38.0,0
41.0,,29115.0,15.0,10.0,6.0,-1.0,,4.0,0.0,0.0,0.0,20.0,38.0,0
,5.0,,,15.0,4.0,9.0,1.0,4.0,0.0,,0.0,60.0,38.0,1
,,338212.0,,10.0,2.0,-1.0,,4.0,0.0,,,20.0,38.0,0
37.0,3.0,278576.0,,9.0,,,0.0,4.0,1.0,0.0,0.0,,38.0,1
,3.0,,,4.0,,5.0,0.0,4.0,,0.0,0.0,,,0
45.0,,201127.0,15.0,,,,0.0,4.0,1.0,0.0,0.0,56.0,,1
37.0,,,,,2.0,,0.0,4.0,1.0,0.0,,,38.0,0
,3.0,94196.0,11.0,,4.0,5.0,3.0,,0.0,0.0,0.0,25.0,,0
,3.0,195635.0,11.0,9.0,2.0,,0.0,4.0,1.0,0.0,2051.0,,38.0,0
25.0,3.0,123095.0,,10.0,4.0,0.0,,4.0,1.0,0.0,1590.0,40.0,38.0,0
,3.0,,,13.0,2.0,3.0,0.0,,,,0.0,60.0,38.0,1
48.0,3.0,70668.0,11.0,9.0,,6.0,5.0,,0.0,0.0,,,,0
,3.0,36984.0,,13.0,4.0,9.0,,4.0,,0.0,0.0,50.0,38.0,0
48.0,,,15.0,,4.0,0.0,1.0,4.0,1.0,0.0,0.0,30.0,38.0,0
19.0,3.0,104844.0,15.0,10.0,4.0,11.0,,4.0,,,0.0,15.0,38.0,0
61.0,-1.0,71467.0,11.0,,2.0,,0.0,,1.0,3103.0,0.0,40.0,,1
36.0,3.0,36423.0,11.0,,,13.0,0.0,4.0,1.0,0.0,0.0,25.0,,1
32.0,3.0,187560.0,,15.0,2.0,9.0,0.0,,1.0,3908.0,,,,0
,3.0,263612.0,,10.0,,,3.0,,0.0,0.0,,40.0,13.0,0
,,53109.0,1.0,7.0,4.0,7.0,3.0,0.0,1.0,0.0,0.0,20.0,,0
,4.0,99146.0,,13.0,,3.0,,4.0,1.0,15024.0,,,,1
80.0,,,5.0,,,4.0,,4.0,1.0,0.0,0.0,,,0
,3.0,203240.0,7.0,12.0,4.0,,1.0,4.0,0.0,,0.0,30.0,38.0,0
,3.0,205152.0,9.0,13.0,4.0,2.0,3.0,4.0,1.0,,,,38.0,0
59.0,3.0,381851.0,6.0,5.0,,,,2.0,0.0,0.0,,40.0,,0
,3.0,190895.0,,,2.0,3.0,0.0,4.0,1.0,7298.0,0.0,,,1
,3.0,247679.0,,9.0,4.0,2.0,1.0,,,,0.0,,38.0,0
48.0,3.0,96359.0,9.0,,2.0,,,4.0,,,,60.0,11.0,1
49.0,,149210.0,9.0,13.0,2.0,,,,,,0.0,40.0,,1
54.0,,457237.0,12.0,14.0,,11.0,,4.0,1.0,0.0,0.0,40.0,38.0,0
55.0,3.0,750972.0,5.0,,,2.0,,4.0,1.0,,,41.0,,0
38.0,0.0,303817.0,15.0,10.0,0.0,,1.0,2.0,0.0,0.0,,40.0,38.0,0
56.0,,245215.0,,16.0,2.0,9.0,,4.0,1.0,0.0,0.0,50.0,38.0,0
40.0,3.0,53506.0,9.0,13.0,0.0,,,,,0.0,0.0,40.0,38.0,0
35.0,,126675.0,,9.0,2.0,3.0,0.0,4.0,,0.0,0.0,48.0,38.0,0
45.0,3.0,166636.0,,,0.0,,,2.0,,0.0,0.0,,38.0,0
27.0,3.0,219863.0,,9.0,2.0,,0.0,4.0,1.0,0.0,0.0,40.0,38.0,0
39.0,,203204.0,7.0,12.0,2.0,0.0,5.0,4.0,0.0,0.0,0.0,25.0,38.0,1
44.0,3.0,34722.0,,,2.0,,,4.0,1.0,0.0,0.0,55.0,38.0,0
50.0,5.0,,15.0,10.0,,,5.0,,0.0,,,30.0,38.0,0
,5.0,,9.0,13.0,4.0,11.0,,4.0,1.0,,0.0,40.0,38.0,0
,1.0,176557.0,12.0,14.0,,9.0,4.0,4.0,0.0,0.0,0.0,50.0,38.0,0
27.0,3.0,363053.0,6.0,,4.0,,,4.0,0.0,0.0,,,,0
,3.0,236379.0,9.0,13.0,2.0,11.0,0.0,4.0,1.0,0.0,0.0,45.0,38.0,0
22.0,3.0,139190.0,11.0,9.0,4.0,2.0,,,,0.0,0.0,50.0,,0
41.0,-1.0,202822.0,11.0,,5.0,-1.0,1.0,2.0,0.0,0.0,0.0,32.0,38.0,0
31.0,,48520.0,,12.0,4.0,10.0,,4.0,1.0,,0.0,40.0,38.0,0
,3.0,,9.0,,4.0,7.0,,2.0,0.0,0.0,,30.0,38.0,0
,,,11.0,9.0,6.0,8.0,,,,,0.0,12.0,4.0,0
,3.0,,11.0,9.0,2.0,,0.0,,1.0,0.0,0.0,40.0,38.0,0
,,,15.0,10.0,2.0,3.0,0.0,,1.0,15024.0,0.0,60.0,38.0,1
57.0,3.0,222247.0,2.0,,,,0.0,,1.0,0.0,0.0,40.0,38.0,1
,3.0,77760.0,11.0,,2.0,,0.0,4.0,1.0,0.0,0.0,45.0,,0
,,195985.0,11.0,,4.0,,1.0,4.0,,0.0,,40.0,,0
35.0,3.0,150057.0,15.0,10.0,2.0,,,4.0,1.0,0.0,0.0,,38.0,1
65.0,-1.0,,,10.0,2.0,-1.0,,1.0,1.0,,0.0,20.0,,0
,,,15.0,,,7.0,3.0,4.0,,,,40.0,38.0,0
,3.0,112181.0,,,2.0,12.0,5.0,4.0,0.0,0.0,,32.0,38.0,1
,4.0,127728.0,14.0,15.0,,9.0,,,1.0,,0.0,60.0,38.0,1
,,255711.0,9.0,,,9.0,4.0,4.0,0.0,0.0,0.0,,38.0,1
20.0,3.0,282604.0,15.0,10.0,,5.0,2.0,4.0,1.0,,,20.0,38.0,0
49.0,5.0,,1.0,,2.0,,0.0,4.0,1.0,,0.0,65.0,38.0,0
70.0,-1.0,,,,6.0,-1.0,,4.0,0.0,0.0,0.0,4.0,38.0,0
,3.0,,,,,11.0,,,1.0,0.0,0.0,50.0,38.0,1
,4.0,,11.0,,2.0,3.0,0.0,,1.0,0.0,0.0,70.0,38.0,0
,,385540.0,11.0,9.0,2.0,11.0,,4.0,1.0,0.0,0.0,40.0,25.0,0
37.0,3.0,184498.0,,9.0,2.0,13.0,0.0,4.0,1.0,0.0,0.0,40.0,38.0,0
36.0,5.0,89622.0,,9.0,,,0.0,,1.0,,0.0,,38.0,1
,5.0,,11.0,,2.0,2.0,0.0,4.0,1.0,0.0,,50.0,,0
55.0,,,,14.0,0.0,9.0,4.0,4.0,0.0,0.0,0.0,45.0,38.0,0
20.0,3.0,,,9.0,4.0,11.0,1.0,1.0,0.0,0.0,0.0,25.0,38.0,0
45.0,3.0,123681.0,11.0,,,,0.0,4.0,,0.0,0.0,40.0,,1
51.0,,,11.0,9.0,4.0,3.0,,4.0,1.0,,0.0,40.0,38.0,1
62.0,3.0,,,15.0,2.0,9.0,,4.0,,0.0,0.0,30.0,38.0,1
59.0,3.0,,11.0,9.0,6.0,0.0,1.0,4.0,0.0,0.0,0.0,40.0,,0
,3.0,35961.0,7.0,12.0,0.0,,1.0,,0.0,0.0,0.0,25.0,10.0,0
,3.0,,11.0,9.0,,,,,1.0,0.0,2001.0,40.0,38.0,0
68.0,3.0,339168.0,9.0,13.0,2.0,13.0,0.0,4.0,1.0,0.0,0.0,,38.0,0
51.0,,254230.0,,10.0,,3.0,0.0,4.0,1.0,,0.0,40.0,,1
67.0,,,11.0,9.0,,4.0,1.0,,,0.0,0.0,65.0,38.0,0
36.0,3.0,54229.0,7.0,12.0,,,5.0,,,0.0,0.0,,38.0,0
35.0,3.0,36270.0,11.0,9.0,,,,4.0,1.0,0.0,0.0,60.0,38.0,0
39.0,,76417.0,12.0,14.0,2.0,9.0,0.0,,,0.0,0.0,40.0,38.0,1
43.0,3.0,,9.0,13.0,,11.0,0.0,4.0,1.0,0.0,0.0,40.0,38.0,1
33.0,3.0,,4.0,3.0,3.0,,,3.0,1.0,0.0,0.0,20.0,7.0,0
20.0,3.0,249956.0,,,4.0,0.0,3.0,4.0,,0.0,0.0,,38.0,0
25.0,,367306.0,,10.0,4.0,,3.0,4.0,0.0,0.0,0.0,40.0,38.0,0
42.0,1.0,,9.0,,0.0,13.0,,4.0,,0.0,0.0,33.0,38.0,0
20.0,-1.0,287681.0,,10.0,4.0,-1.0,,,1.0,0.0,0.0,36.0,38.0,0
,4.0,,0.0,6.0,2.0,11.0,0.0,4.0,1.0,0.0,0.0,30.0,,0
58.0,5.0,234841.0,11.0,9.0,2.0,4.0,,,1.0,0.0,,72.0,38.0,0
30.0,3.0,366065.0,15.0,10.0,4.0,,,2.0,1.0,,0.0,40.0,,0
22.0,,82393.0,6.0,5.0,,5.0,3.0,1.0,,,0.0,40.0,29.0,0
63.0,3.0,163708.0,6.0,,6.0,,1.0,4.0,0.0,0.0,0.0,20.0,38.0,0
32.0,1.0,,11.0,,4.0,7.0,3.0,,1.0,0.0,0.0,40.0,38.0,0
,3.0,,,9.0,4.0,7.0,3.0,4.0,,,0.0,35.0,,0
53.0,,,,,,6.0,,,,,,,38.0,1
,,174964.0,11.0,9.0,2.0,11.0,0.0,4.0,,0.0,0.0,40.0,38.0,1
26.0,3.0,459548.0,11.0,9.0,,5.0,1.0,4.0,1.0,0.0,,20.0,25.0,0
,3.0,,,,2.0,3.0,0.0,,1.0,0.0,0.0,40.0,,1
,1.0,401886.0,11.0,9.0,4.0,0.0,2.0,,1.0,0.0,0.0,20.0,38.0,0
21.0,3.0,255685.0,15.0,,4.0,7.0,3.0,2.0,1.0,0.0,0.0,40.0,27.0,0
49.0,3.0,,,11.0,2.0,,0.0,4.0,,0.0,0.0,45.0,,0
42.0,3.0,,9.0,13.0,2.0,11.0,5.0,4.0,0.0,0.0,0.0,40.0,,0
17.0,3.0,27032.0,0.0,6.0,4.0,11.0,3.0,4.0,0.0,0.0,0.0,12.0,,0
54.0,,,,,2.0,6.0,,4.0,1.0,0.0,0.0,60.0,38.0,0
,3.0,,1.0,7.0,4.0,7.0,,,1.0,0.0,0.0,,,0
41.0,3.0,,15.0,,0.0,7.0,1.0,,1.0,,0.0,21.0,,0
,,109849.0,9.0,13.0,4.0,9.0,,,0.0,,0.0,,,0
,3.0,174386.0,,,4.0,7.0,,4.0,0.0,,,24.0,,0
20.0,,,,,4.0,11.0,1.0,4.0,0.0,0.0,0.0,40.0,,0
,3.0,,,13.0,,3.0,,,1.0,0.0,,50.0,,1
19.0,3.0,175652.0,1.0,7.0,4.0,7.0,2.0,4.0,0.0,,0.0,15.0,,0
,3.0,,11.0,9.0,,,1.0,4.0,,,,60.0,38.0,0
,1.0,231964.0,15.0,,0.0,,4.0,4.0,0.0,0.0,0.0,40.0,38.0,0
31.0,,168521.0,9.0,13.0,,3.0,4.0,4.0,0.0,0.0,0.0,50.0,,0
33.0,,280923.0,5.0,,2.0,5.0,0.0,4.0,1.0,0.0,,,25.0,0
39.0,6.0,201105.0,9.0,,,,5.0,4.0,0.0,,,,38.0,1
21.0,,171156.0,15.0,10.0,4.0,,1.0,,0.0,0.0,0.0,35.0,38.0,0
,3.0,158924.0,11.0,9.0,,12.0,5.0,,0.0,0.0,0.0,40.0,,0
,3.0,198146.0,1.0,7.0,4.0,,3.0,4.0,,,,,,0
,3.0,358199.0,15.0,,,11.0,,,1.0,,0.0,45.0,38.0,1
58.0,,,,4.0,2.0,13.0,0.0,4.0,,0.0,0.0,40.0,25.0,0
24.0,-1.0,,,10.0,4.0,,,4.0,1.0,0.0,0.0,40.0,38.0,0
51.0,3.0,246519.0,0.0,6.0,2.0,5.0,,4.0,1.0,2105.0,0.0,,38.0,0
48.0,,114561.0,9.0,,3.0,9.0,2.0,,0.0,0.0,0.0,36.0,,1
,,52596.0,15.0,,,11.0,3.0,4.0,,0.0,0.0,8.0,,0
46.0,3.0,,9.0,13.0,,,,4.0,1.0,0.0,0.0,,38.0,1
51.0,0.0,,15.0,10.0,2.0,,,3.0,1.0,,,40.0,-1.0,0
24.0,3.0,183594.0,8.0,11.0,,2.0,,4.0,1.0,0.0,,,38.0,0
47.0,3.0,33865.0,15.0,10.0,,3.0,1.0,,,,0.0,,,0
26.0,3.0,306225.0,9.0,13.0,4.0,3.0,1.0,1.0,0.0,,0.0,40.0,,0
18.0,,208447.0,2.0,8.0,4.0,5.0,3.0,4.0,1.0,,,6.0,38.0,0
,3.0,150548.0,11.0,,,,1.0,,0.0,0.0,0.0,30.0,38.0,0
38.0,3.0,48093.0,11.0,9.0,2.0,5.0,0.0,4.0,1.0,0.0,,,38.0,0
42.0,,284758.0,11.0,,0.0,3.0,4.0,4.0,0.0,,0.0,40.0,38.0,0
,3.0,196044.0,,10.0,2.0,2.0,0.0,,,0.0,,60.0,,0
37.0,,196348.0,15.0,10.0,2.0,6.0,0.0,4.0,1.0,0.0,,40.0,,0
,3.0,124507.0,9.0,13.0,2.0,11.0,,4.0,1.0,0.0,0.0,55.0,38.0,1
39.0,,173476.0,14.0,15.0,2.0,2.0,,4.0,1.0,7688.0,,,38.0,1
32.0,,,,9.0,,,0.0,,,0.0,,40.0,,0
43.0,,95634.0,,13.0,2.0,7.0,,1.0,0.0,,0.0,45.0,-1.0,0
51.0,3.0,,,13.0,2.0,2.0,0.0,4.0,1.0,0.0,0.0,40.0,38.0,1
65.0,-1.0,327154.0,11.0,9.0,6.0,-1.0,,4.0,,,0.0,,38.0,0
50.0,,,,9.0,2.0,,,,1.0,0.0,,40.0,38.0,0
31.0,3.0,202822.0,,10.0,,0.0,4.0,,0.0,0.0,0.0,40.0,38.0,0
33.0,,,,,2.0,2.0,0.0,4.0,,,,45.0,38.0,0
32.0,3.0,207113.0,0.0,6.0,0.0,2.0,,4.0,1.0,0.0,0.0,40.0,38.0,0
,3.0,322547.0,9.0,13.0,4.0,9.0,1.0,,0.0,0.0,0.0,45.0,38.0,0
61.0,3.0,203445.0,15.0,10.0,,0.0,,4.0,0.0,,,40.0,,0
21.0,3.0,65225.0,15.0,10.0,4.0,,1.0,4.0,0.0,0.0,0.0,,,0
68.0,,31725.0,,,2.0,4.0,0.0,,,0.0,0.0,40.0,38.0,0
46.0,3.0,503923.0,11.0,9.0,2.0,6.0,0.0,,,,0.0,40.0,38.0,1
18.0,3.0,,,6.0,4.0,7.0,,2.0,,0.0,0.0,,38.0,0
26.0,5.0,,15.0,10.0,5.0,2.0,1.0,4.0,,0.0,,30.0,38.0,0
38.0,5.0,322143.0,9.0,13.0,,,0.0,4.0,1.0,,0.0,10.0,,0
20.0,,,,,4.0,,1.0,,0.0,0.0,0.0,,38.0,0
60.0,5.0,92845.0,,3.0,,4.0,0.0,4.0,,0.0,,40.0,38.0,0
,4.0,147239.0,10.0,16.0,,9.0,0.0,4.0,1.0,0.0,,60.0,38.0,1
18.0,,395567.0,11.0,9.0,,,3.0,4.0,1.0,0.0,0.0,40.0,38.0,0
39.0,3.0,,12.0,14.0,,7.0,1.0,4.0,0.0,0.0,0.0,32.0,38.0,0
25.0,3.0,234263.0,9.0,13.0,4.0,11.0,1.0,,1.0,0.0,,,38.0,0
,-1.0,,,6.0,4.0,,,,1.0,0.0,0.0,,38.0,0
48.0,,192161.0,,13.0,0.0,,1.0,4.0,1.0,0.0,0.0,43.0,,0
,1.0,123773.0,,12.0,4.0,0.0,4.0,2.0,0.0,,,,,0
,3.0,209101.0,9.0,13.0,,3.0,0.0,4.0,1.0,5178.0,0.0,,38.0,1
